"","metabolite","beta","se","p_val","metabolite_model"
"311","gammaglutamylleucine",0.155619970788526,0.122,0.202986131610469,"Continuous"
"312","gammaglutamylmethionine",0.176234552677258,0.119,0.138515083419205,"Continuous"
"313","gammaglutamylphenylalanine",0.0576639577000208,0.102,0.572039795089702,"Continuous"
"314","gammaglutamylthreonine",0.0211225959826025,0.101,0.834422329584005,"Continuous"
"315","gammaglutamyltryptophan",0.16655285991368,0.101,0.0983571554819938,"Continuous"
"316","gammaglutamyltyrosine",0.0490562683432974,0.109,0.651949596336171,"Continuous"
"317","gammaglutamylvaline",0.162612174620307,0.093,0.0811365788041459,"Continuous"
"318","gammatocopherolbetatocopherol",-0.0725415286347392,0.087,0.404910051700667,"Continuous"
"319","gentisate",0.00697030168026681,0.094,0.940909102190326,"Continuous"
"320","gluconate",0.256492169341918,0.102,0.0121428390233287,"Continuous"
"321","glucose",0.0991697357949188,0.093,0.284929295831296,"Continuous"
"322","glucuronate",0.134857326939673,0.098,0.167784780484341,"Continuous"
"323","glutamate",0.285774711907285,0.127,0.0248485161338052,"Continuous"
"324","glutamategammamethylester",-0.0727620344880276,0.095,0.442884891517212,"Continuous"
