"metabolite","beta","se","p_val","p_val_Bonf","p_val_fdr","pval_Bonf_neglog","pval_fdr_neglog","sig_Bonf","sig_fdr","is_continuous","p_val_fdr_named","sig_fdr_named"
"X22475",-0.134124179397546,0.557,0.809779630108209,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",NA,NA
"X22509",1.29519868089394,0.553,0.0192358460142219,1,0.597038348955374,0,0.22399777238016,"Not Sig","Not Sig","Dichotomized",NA,NA
"X22515",-0.618535290841619,0.609,0.309846696978559,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",NA,NA
"X22520",-0.564395162454317,0.561,0.314401069190052,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",NA,NA
"X22716",-0.559923271245731,0.629,0.373326665638075,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",NA,NA
"X22834",-0.510347722509236,0.575,0.37486607360332,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",NA,NA
"X23157",0.119168259590207,0.615,0.846397973872287,1,0.961508098318918,0,0.0170470535571628,"Not Sig","Not Sig","Dichotomized",NA,NA
"X23160",-0.902889572831262,0.532,0.0897078866279593,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",NA,NA
"X23291",0.527681436006372,0.609,0.385924002700967,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",NA,NA
"X23294",0.718960327236779,0.581,0.215693839233064,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",NA,NA
"X23655",0.150750343516856,0.569,0.791029357199853,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",NA,NA
"X23776",-0.452461546806114,0.547,0.407764170722048,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",NA,NA
"X24348",0.0376889540333381,0.567,0.94704796871978,1,0.999634099504928,0,0.000158937645390398,"Not Sig","Not Sig","Dichotomized",NA,NA
"X24456",-0.314451278755325,0.54,0.560233734817395,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",NA,NA
"X24542",0.139377443504782,0.527,0.791321800151836,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",NA,NA
"X24551",0.670056524037114,0.551,0.223902348622779,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",NA,NA
"X24669",1.83627407670637,0.531,0.000546455555871804,0.078,0.0775966889337961,1.108,1.11015680977867,"Not Sig","Not Sig","Dichotomized",NA,NA
"X24736",-0.0838199575097889,0.611,0.890904701264526,1,0.980685795190409,0,0.0084701152221464,"Not Sig","Not Sig","Dichotomized",NA,NA
"X24811",-0.612181516547135,0.541,0.257505802136092,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",NA,NA
