"metabolite","beta","se","p_val","p_val_Bonf","p_val_fdr","pval_Bonf_neglog","pval_fdr_neglog","sig_Bonf","sig_fdr","is_continuous","p_val_fdr_named","sig_fdr_named"
"betahydroxy5cholestenoate",-0.0217520282159706,0.108,0.84026767143629,1,0.985266316688686,0,0.00644636418711718,"Not Sig","Not Sig","Complete-cases",0.971436262626328,"Not Sig"
"bhydroxy5cholenoicacid",-0.173836764597769,0.143,0.224500062271147,1,0.798818584167654,0,0.0975518400111773,"Not Sig","Not Sig","Complete-cases",0.794034984852206,"Not Sig"
"carboxy4methyl5propyl2furanpropanoateCMPF",0.236079262222255,0.114,0.0379481879791891,1,0.595744951087917,0,0.224939629592415,"Not Sig","Not Sig","Complete-cases",0.579941589591002,"Not Sig"
"hydroxy2ethylpropionate",0.0638698664660596,0.101,0.529077092129814,1,0.910646795401209,0,0.0406500363665662,"Not Sig","Not Sig","Complete-cases",0.931469268479776,"Not Sig"
"hydroxy3methylglutarate",0.0876720902444734,0.106,0.407986340230064,1,0.881331787848056,0,0.0548605654752539,"Not Sig","Not Sig","Complete-cases",0.904684198665343,"Not Sig"
"hydroxybutyrateBHBA",-0.0131074800228274,0.108,0.903715736991604,1,0.989638371740632,0,0.00452347393659501,"Not Sig","Not Sig","Complete-cases",0.977113969437623,"Not Sig"
"hydroxybutyrylcarnitine1",0.00845283731026477,0.108,0.937900833546343,1,0.998811516890429,0,0.000516458618321379,"Not Sig","Not Sig","Complete-cases",0.991424668086023,"Not Sig"
"hydroxybutyrylcarnitine2",0.177976098438505,0.11,0.10593354734355,1,0.711005085130775,0,0.148127293171306,"Not Sig","Not Sig","Complete-cases",0.672197999585337,"Not Sig"
"hydroxydecanoate3",0.084190855030794,0.109,0.441182553254585,1,0.888914773526572,0,0.0511398758817898,"Not Sig","Not Sig","Complete-cases",0.914880888808699,"Not Sig"
"hydroxyhexanoate3",0.0881992840543303,0.11,0.420567612954347,1,0.884863346580888,0,0.0531237941703026,"Not Sig","Not Sig","Complete-cases",0.908485949826651,"Not Sig"
"hydroxyhippurate3",0.071193358645574,0.113,0.528956412833113,1,0.910646795401209,0,0.0406500363665662,"Not Sig","Not Sig","Complete-cases",0.931469268479776,"Not Sig"
"hydroxyisobutyrate",0.0416267578589601,0.101,0.680638884133631,1,0.975399907653454,0,0.01081728986153,"Not Sig","Not Sig","Complete-cases",0.971436262626328,"Not Sig"
"hydroxylaurate",0.112816589903411,0.104,0.279080989985103,1,0.833534252480425,0,0.0790765489762368,"Not Sig","Not Sig","Complete-cases",0.837236459985079,"Not Sig"
"hydroxyoctanoate3",0.028095730450172,0.107,0.791986853172388,1,0.97936200963133,0,0.00905674668035004,"Not Sig","Not Sig","Complete-cases",0.971436262626328,"Not Sig"
"hydroxypyridinesulfate",-0.23019480095069,0.109,0.0349662364796702,1,0.595744951087917,0,0.224939629592415,"Not Sig","Not Sig","Complete-cases",0.579941589591002,"Not Sig"
"hydroxysebacate",-0.0109650729456764,0.153,0.942938044402232,1,0.998811516890429,0,0.000516458618321379,"Not Sig","Not Sig","Complete-cases",0.991424668086023,"Not Sig"
"indoxylsulfate",0.113593956659685,0.087,0.189388756161629,1,0.794161375736619,0,0.100091238793615,"Not Sig","Not Sig","Complete-cases",0.787524526412784,"Not Sig"
"methoxycatecholsulfate1",0.0994466334034391,0.13,0.445207347570562,1,0.888914773526572,0,0.0511398758817898,"Not Sig","Not Sig","Complete-cases",0.914880888808699,"Not Sig"
"methoxytyraminesulfate",-0.0199940222446902,0.137,0.884145902756752,1,0.985649701378241,0,0.00627740533174851,"Not Sig","Not Sig","Complete-cases",0.971436262626328,"Not Sig"
"methoxytyrosine",-0.0819589439758081,0.086,0.340693705332815,1,0.86932319379948,0,0.0608187331152429,"Not Sig","Not Sig","Complete-cases",0.883749321766532,"Not Sig"
"methylcatecholsulfate1",-0.0873046715060081,0.122,0.475444675852823,1,0.909414390620612,0,0.0412381777780686,"Not Sig","Not Sig","Complete-cases",0.927900136779831,"Not Sig"
"methyl2oxobutyrate",0.13913937278759,0.091,0.126415525480038,1,0.734699120570418,0,0.133890480002695,"Not Sig","Not Sig","Complete-cases",0.696375179152969,"Not Sig"
"methyl2oxovalerate",0.171675514461097,0.094,0.068740771129633,1,0.632823561946231,0,0.198717359104677,"Not Sig","Not Sig","Complete-cases",0.624437470791256,"Not Sig"
