"metabolite","beta","se","p_val","p_val_Bonf","p_val_fdr","pval_Bonf_neglog","pval_fdr_neglog","sig_Bonf","sig_fdr","is_continuous","p_val_fdr_named","sig_fdr_named"
"hydroxyoctanoate2",0.216902816444617,0.211,0.303723007353804,1,0.910423486178132,0,0.0407565473176343,"Not Sig","Not Sig","Imputed",0.891467798456184,"Not Sig"
"hydroxypalmitate2",-0.356071048790851,0.197,0.0711558509144572,1,0.69868131637275,0,0.155720870177326,"Not Sig","Not Sig","Imputed",0.736932295161469,"Not Sig"
"hydroxyphenylacetate2",0.262685260109602,0.234,0.261044021721463,1,0.895229490457313,0,0.0480656198086544,"Not Sig","Not Sig","Imputed",0.865653550192801,"Not Sig"
"hydroxystearate",-0.171451043250974,0.207,0.407516374054979,1,0.946002184969808,0,0.0241078605123354,"Not Sig","Not Sig","Imputed",0.918014133302228,"Not Sig"
"keto3deoxygluconate",-0.145669640092328,0.219,0.506742861082022,1,0.961729366077602,0,0.0169471227178127,"Not Sig","Not Sig","Imputed",0.931718726647289,"Not Sig"
"linoleoylglycerol1822",0.037685638978143,0.187,0.840148674506532,1,0.978923177832859,0,0.00925138863849772,"Not Sig","Not Sig","Imputed",0.960364134230453,"Not Sig"
"methylbutyrylcarnitineC5",-0.0704759844479486,0.247,0.775656392866663,1,0.978923177832859,0,0.00925138863849772,"Not Sig","Not Sig","Imputed",0.947606114357074,"Not Sig"
"methylcitratehomocitrate",-0.0913599294732055,0.261,0.725877202299311,1,0.978923177832859,0,0.00925138863849772,"Not Sig","Not Sig","Imputed",0.947606114357074,"Not Sig"
"Omethylcytidine",0.314477198070694,0.191,0.099375851884791,1,0.699414710624405,0,0.155265237517456,"Not Sig","Not Sig","Imputed",0.736932295161469,"Not Sig"
"Omethyluridine",-0.295172878117607,0.19,0.121189818113272,1,0.736146260025889,0,0.133035889994604,"Not Sig","Not Sig","Imputed",0.73915877169435,"Not Sig"
"oxindole3acetate",-0.0639878532214575,0.229,0.780032576137435,1,0.978923177832859,0,0.00925138863849772,"Not Sig","Not Sig","Imputed",0.947606114357074,"Not Sig"
"oxoarginine",-0.0440917188724736,0.19,0.816490466937108,1,0.978923177832859,0,0.00925138863849772,"Not Sig","Not Sig","Imputed",0.955119417929,"Not Sig"
"palmitoylGPC1602",-0.292088765401128,0.193,0.13025660233924,1,0.743734495553911,0,0.128582074796929,"Not Sig","Not Sig","Imputed",0.73915877169435,"Not Sig"
"piperidinone",-0.0962690194231584,0.222,0.664574046748932,1,0.978923177832859,0,0.00925138863849772,"Not Sig","Not Sig","Imputed",0.947606114357074,"Not Sig"
"pyrrolidinone",0.718528578032154,0.231,0.00185418497176538,1,0.527582646258191,0,0.277709498110998,"Not Sig","Not Sig","Imputed",0.470741752468119,"Not Sig"
"stearoylGPE1802",-0.325376559365256,0.209,0.119636514140352,1,0.736146260025889,0,0.133035889994604,"Not Sig","Not Sig","Imputed",0.73915877169435,"Not Sig"
"hydroxyphenyllactate",-0.016746184450193,0.246,0.94579812399932,1,0.986396969951718,0,0.00594827049106544,"Not Sig","Not Sig","Imputed",0.982476820433459,"Not Sig"
"aminoisobutyrate",0.121415508244524,0.22,0.581811603380486,1,0.961729366077602,0,0.0169471227178127,"Not Sig","Not Sig","Imputed",0.931718726647289,"Not Sig"
"betahydroxy5cholestenoate",0.275531560022538,0.214,0.198185174190781,1,0.843666082115459,0,0.0738294104710704,"Not Sig","Not Sig","Imputed",0.812436267230756,"Not Sig"
